GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_intersect,fire_stations_count,igtn_prob_test_maximum,n10_landslide_susc_maximum,onsite_sewage_disposal_count,police_stations_count,slrxa_3pt2ft_acres,staterf_inann_mean,wastewater_plants_count,GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001_017E,B01001_018E,B01001_019E,B01001_016E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008_003E,GEO_ID_2.1,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150030102051,12.0,1,1,1,0.40000000596,81.0,339,1,129.604577745,78.6000082435,2,1500000US150030102051,Block Group 1; Census Tract 102.05; Honolulu County; Hawaii,1494,43,233,94,45,82,0,988.0,0,0,27,0,18,0,0,12,7,30,96,413,33,58,19,58,15,0,,41,51,76,16,19,32,15,3,10205,1,1500000US150030102051,,,,45,5,12,109,30,34,30,17,0,6,581,9,0,103,135,9,657,401,1500000US150030102051,0,0,0,0,0,0,26
1500000US150030005002,,1,1,1,0.430000007153,0.0,1,1,,29.1876155853,1,1500000US150030005002,Block Group 2; Census Tract 5; Honolulu County; Hawaii,760,0,88,70,88,12,0,704.0,0,7,0,0,0,0,0,4,0,9,23,212,24,0,0,4,0,0,,17,0,8,34,28,9,15,3,500,2,1500000US150030005002,,,,93,15,10,8,0,16,22,33,7,40,342,0,0,190,92,0,136,227,1500000US150030005004,0,0,0,0,0,0,0
1500000US150030006001,,1,0,1,0.649999976158,81.0,11,1,,23.753619247,1,1500000US150030006001,Block Group 1; Census Tract 6; Honolulu County; Hawaii,0,0,0,0,5,0,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,3,600,1,1500000US150030006001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000US150030006001,0,0,0,0,0,0,21
1500000US150030007001,,1,0,1,0.579999983311,28.0,1,1,,26.6556061336,1,1500000US150030007001,Block Group 1; Census Tract 7; Honolulu County; Hawaii,860,0,21,56,172,0,0,692.0,0,0,9,0,4,0,0,0,0,12,6,279,0,31,18,0,0,0,,27,41,0,16,32,9,15,3,700,1,1500000US150030007001,,,,19,10,10,17,19,0,16,9,17,46,300,0,0,458,0,0,102,210,1500000US150030007001,0,0,0,0,0,0,12
1500000US150030007002,,1,1,1,0.550000011921,21.0,1,1,,29.909078598,1,1500000US150030007002,Block Group 2; Census Tract 7; Honolulu County; Hawaii,545,0,7,0,93,34,23,391.0,0,0,0,0,0,0,0,0,0,12,36,139,14,0,7,0,0,0,,0,12,16,7,28,28,15,3,700,2,1500000US150030007002,,,,14,0,14,8,0,36,10,10,9,19,62,9,0,325,48,0,101,131,1500000US150030007002,0,0,0,0,0,0,12
1500000US150030007003,,1,0,1,0.460000008345,32.0,1,1,,27.8158798218,1,1500000US150030007003,Block Group 3; Census Tract 7; Honolulu County; Hawaii,917,125,0,9,44,35,22,718.0,0,0,54,0,8,0,0,7,0,7,26,171,55,29,24,33,46,44,,0,9,0,0,33,32,15,3,700,3,1500000US150030007003,,,,95,0,28,47,35,28,38,8,2,43,64,0,0,703,9,0,141,336,1500000US150030007003,0,0,0,0,0,0,50
1500000US150030007004,,1,0,1,0.550000011921,21.0,1,1,,28.6826753616,1,1500000US150030007004,Block Group 4; Census Tract 7; Honolulu County; Hawaii,975,61,12,22,140,10,12,626.0,0,0,0,0,20,0,0,0,0,8,9,259,8,44,23,0,11,0,,15,0,0,28,5,11,15,3,700,4,1500000US150030007004,,,,62,0,55,0,3,18,7,14,6,49,56,0,0,631,91,0,197,298,1500000US150030007004,0,0,0,0,0,0,0
1500000US150030008001,,1,0,1,0.600000023842,29.0,1,1,,30.264362971,1,1500000US150030008001,Block Group 1; Census Tract 8; Honolulu County; Hawaii,1425,92,19,59,58,128,148,957.0,0,0,0,0,48,0,0,82,0,83,121,320,12,0,35,39,81,0,,0,15,141,20,27,10,15,3,800,1,1500000US150030008001,,,,66,9,33,16,20,23,9,88,43,10,69,0,0,1202,12,7,135,417,1500000US150030008001,13,0,0,13,0,0,11
1500000US150030008002,,1,0,1,0.579999983311,63.0,76,1,,28.4633655548,1,1500000US150030008002,Block Group 2; Census Tract 8; Honolulu County; Hawaii,1096,20,57,48,54,76,139,787.0,0,0,0,0,38,0,0,14,0,25,102,236,52,15,0,0,8,14,,8,0,46,44,16,24,15,3,800,2,1500000US150030008002,,,,0,11,26,32,9,12,55,35,0,107,239,0,8,568,15,20,246,382,1500000US150030008002,0,0,0,0,0,0,6
1500000US150030008003,,1,0,1,0.610000014305,59.0,1,1,,27.4197320938,1,1500000US150030008003,Block Group 3; Census Tract 8; Honolulu County; Hawaii,1358,102,105,0,50,9,64,816.0,0,0,13,0,27,0,0,35,0,28,9,291,29,0,96,0,13,7,,46,33,28,75,55,19,15,3,800,3,1500000US150030008003,,,,21,16,26,62,6,48,74,39,8,63,158,0,13,742,158,0,287,391,1500000US150030008003,98,0,0,98,0,0,6
1500000US150030009011,,1,1,1,0.560000002384,81.0,1,1,,38.6720306396,1,1500000US150030009011,Block Group 1; Census Tract 9.01; Honolulu County; Hawaii,933,12,98,321,15,0,0,697.0,0,0,0,0,0,0,0,4,0,52,52,231,27,0,20,0,12,0,,5,62,8,0,0,9,15,3,901,1,1500000US150030009011,,,,44,27,5,39,50,0,26,27,39,57,64,0,0,577,0,52,240,312,1500000US150030009011,0,0,0,0,0,0,0
1500000US150030009012,,1,1,1,0.579999983311,0.0,1,1,,32.0656614304,1,1500000US150030009012,Block Group 2; Census Tract 9.01; Honolulu County; Hawaii,1426,27,115,350,28,0,0,757.0,0,0,19,0,49,0,0,30,0,92,114,359,20,0,29,57,44,16,,31,38,66,7,59,6,15,3,901,2,1500000US150030009012,,,,37,8,16,63,6,13,43,38,30,140,210,0,0,973,0,13,230,684,1500000US150030009012,338,0,0,338,0,0,15
1500000US150030009031,,1,0,1,0.589999973774,81.0,3,1,,32.4057002068,1,1500000US150030009031,Block Group 1; Census Tract 9.03; Honolulu County; Hawaii,1093,10,53,51,74,53,81,695.0,0,0,37,0,42,5,0,0,0,0,92,281,10,3,0,0,10,12,,0,0,26,3,6,39,15,3,903,1,1500000US150030009031,,,,42,0,33,12,24,53,22,32,37,52,266,0,0,613,71,51,92,347,1500000US150030009031,0,0,0,0,0,0,7
1500000US150030009032,,1,0,1,0.579999983311,73.0,3,1,,32.5895829882,1,1500000US150030009032,Block Group 2; Census Tract 9.03; Honolulu County; Hawaii,1526,43,40,108,134,56,156,1061.0,0,25,11,0,11,0,0,11,0,72,46,303,113,18,20,10,36,30,,0,92,31,25,47,50,15,3,903,2,1500000US150030009032,,,,21,10,37,80,11,93,63,22,20,26,301,7,0,857,21,12,328,649,1500000US150030009032,0,0,0,0,0,0,0
1500000US150030009041,,1,0,1,0.610000014305,81.0,20,1,,36.4634527727,1,1500000US150030009041,Block Group 1; Census Tract 9.04; Honolulu County; Hawaii,2446,32,54,40,357,100,149,2097.0,0,0,102,5,18,0,0,2,0,39,63,494,563,43,8,62,24,121,,2,7,40,73,18,49,15,3,904,1,1500000US150030009041,,,,48,57,38,206,21,38,80,10,18,6,917,0,0,1066,160,10,293,379,1500000US150030009041,0,0,0,0,0,0,0
1500000US150030009051,,1,0,1,0.629999995232,81.0,13,1,,42.8109485081,1,1500000US150030009051,Block Group 1; Census Tract 9.05; Honolulu County; Hawaii,1335,8,7,15,8,212,99,857.0,0,0,6,0,0,0,0,8,0,8,16,366,0,20,19,0,0,8,,0,72,0,29,20,21,15,3,905,1,1500000US150030009051,,,,39,11,53,44,43,26,42,28,27,61,557,74,0,329,30,0,345,142,1500000US150030009051,80,0,0,80,0,0,0
1500000US150030009052,,1,0,1,0.550000011921,76.0,1,1,,41.8945960999,1,1500000US150030009052,Block Group 2; Census Tract 9.05; Honolulu County; Hawaii,1106,57,22,31,68,114,22,849.0,0,20,0,3,0,0,0,0,0,39,5,313,17,27,0,47,3,0,,13,6,16,20,17,53,15,3,905,2,1500000US150030009052,,,,55,5,30,42,23,26,22,20,18,69,442,1,0,365,75,0,223,125,1500000US150030009052,0,0,0,0,0,0,27
1500000US150030010001,,1,1,1,0.75,81.0,44,1,,93.3217267768,1,1500000US150030010001,Block Group 1; Census Tract 10; Honolulu County; Hawaii,1473,15,9,62,159,59,0,1032.0,0,83,28,0,21,0,0,11,0,26,73,294,40,28,27,74,391,26,,23,25,7,0,2,131,15,3,1000,1,1500000US150030010001,,,,37,7,20,48,1,116,58,34,26,70,99,1,6,588,300,69,410,451,1500000US150030010001,101,0,0,100,0,0,29
1500000US150030010002,,1,0,1,0.670000016689,81.0,23,1,,58.3597169604,1,1500000US150030010002,Block Group 2; Census Tract 10; Honolulu County; Hawaii,1396,18,46,224,175,159,7,1370.0,0,27,9,0,60,0,0,18,0,163,84,338,74,12,45,137,105,10,,39,10,20,10,19,45,15,3,1000,2,1500000US150030010002,,,,29,0,59,97,0,12,35,53,74,39,205,5,0,823,117,0,246,162,1500000US150030010002,0,0,0,0,0,0,17
1500000US150030011011,,1,0,1,0.670000016689,55.0,5,1,,46.1256853739,1,1500000US150030011011,Block Group 1; Census Tract 11.01; Honolulu County; Hawaii,639,0,8,83,67,46,0,590.0,0,0,0,0,4,0,0,5,0,16,36,100,0,0,0,18,0,8,,34,18,18,0,3,15,15,3,1101,1,1500000US150030011011,,,,26,5,5,0,29,13,19,16,0,20,166,0,0,334,8,25,106,207,1500000US150030011012,0,0,0,0,0,0,0
1500000US150030011012,,1,0,1,0.670000016689,59.0,2,1,,63.4018297195,1,1500000US150030011012,Block Group 2; Census Tract 11.01; Honolulu County; Hawaii,1168,5,77,155,26,0,21,261.0,18,85,52,0,61,0,0,65,0,5,68,214,103,445,40,0,71,32,,73,47,79,20,0,12,15,3,1101,2,1500000US150030011012,,,,14,8,5,71,0,12,8,32,5,0,11,0,0,90,831,0,236,1091,1500000US150030011011,0,0,0,0,0,0,0
1500000US150030011021,,1,0,1,0.40000000596,81.0,6,1,,62.1006088257,1,1500000US150030011021,Block Group 1; Census Tract 11.02; Honolulu County; Hawaii,879,0,62,56,170,26,0,,0,0,0,10,42,0,0,38,0,9,84,228,38,123,31,17,73,0,,0,0,5,0,34,10,15,3,1102,1,1500000US150030011021,,,,80,0,21,19,9,13,14,36,42,15,160,0,0,501,152,0,66,217,1500000US150030011021,0,0,0,0,0,0,9
1500000US150030011022,,1,0,1,0.649999976158,9.0,3,1,,52.3765525818,1,1500000US150030011022,Block Group 2; Census Tract 11.02; Honolulu County; Hawaii,1136,8,12,72,111,79,0,519.0,0,0,47,0,98,0,0,10,0,39,63,222,3,63,0,56,130,36,,16,48,86,26,35,6,15,3,1102,2,1500000US150030011022,,,,8,37,30,63,23,11,38,0,3,34,106,1,0,359,426,3,241,599,1500000US150030011022,0,0,0,0,0,0,0
1500000US150030012011,,1,1,1,0.560000002384,32.0,6,1,,31.8721173604,1,1500000US150030012011,Block Group 1; Census Tract 12.01; Honolulu County; Hawaii,1379,0,131,194,65,0,56,825.0,0,0,14,0,63,0,0,32,0,186,30,237,63,0,22,0,167,0,,17,24,31,10,0,55,15,3,1201,1,1500000US150030012011,,,,61,15,16,111,28,10,0,12,0,26,121,20,0,785,205,0,248,815,1500000US150030012011,0,0,0,0,0,0,7
1500000US150030012012,,1,0,1,0.560000002384,73.0,3,1,,34.1989562988,1,1500000US150030012012,Block Group 2; Census Tract 12.01; Honolulu County; Hawaii,1818,17,121,108,58,83,90,1093.0,0,0,32,0,52,11,0,31,0,18,2,482,4,25,23,0,114,30,,33,7,29,19,19,16,15,3,1201,2,1500000US150030012012,,,,55,19,15,83,7,64,58,85,6,80,185,0,0,1160,0,46,427,872,1500000US150030012012,0,0,0,0,0,0,0
1500000US150030012021,,1,0,1,0.579999983311,81.0,3,1,,39.284532547,1,1500000US150030012021,Block Group 1; Census Tract 12.02; Honolulu County; Hawaii,2058,33,122,162,152,190,18,1331.0,16,27,0,16,12,0,0,17,0,82,39,529,80,12,16,110,55,6,,54,11,15,26,9,59,15,3,1202,1,1500000US150030012021,,,,59,27,61,3,27,47,57,15,1,66,232,0,0,1138,95,0,593,664,1500000US150030012021,0,0,0,0,0,0,0
1500000US150030012022,,1,0,1,0.639999985695,35.0,6,1,,37.1897106171,1,1500000US150030012022,Block Group 2; Census Tract 12.02; Honolulu County; Hawaii,1099,13,28,13,82,58,31,639.0,0,0,0,0,43,0,0,19,0,45,48,188,153,18,10,0,27,29,,57,17,19,42,10,25,15,3,1202,2,1500000US150030012022,,,,31,18,23,8,8,0,71,0,58,27,123,0,0,794,10,0,172,278,1500000US150030012022,0,0,0,0,0,0,0
1500000US150030013001,,1,0,1,0.550000011921,4.0,3,1,,29.3654060364,1,1500000US150030013001,Block Group 1; Census Tract 13; Honolulu County; Hawaii,970,24,100,46,53,38,55,605.0,0,0,0,0,34,0,0,0,0,6,71,230,41,56,19,9,6,41,,19,0,40,0,0,11,15,3,1300,1,1500000US150030013001,,,,4,0,0,68,7,0,65,49,0,27,113,0,0,707,0,30,120,220,1500000US150030013002,16,0,0,16,0,0,24
1500000US150030013002,,1,0,1,0.579999983311,13.0,2,1,,29.3646812439,1,1500000US150030013002,Block Group 2; Census Tract 13; Honolulu County; Hawaii,1535,30,77,33,129,182,79,949.0,0,0,0,19,35,0,0,0,0,16,41,403,53,11,4,0,31,25,,0,9,8,33,5,21,15,3,1300,2,1500000US150030013002,,,,5,26,11,96,34,33,68,6,37,79,427,177,0,674,0,0,257,774,1500000US150030013001,0,0,0,0,0,0,8
1500000US150030013003,,1,0,1,0.52999997139,22.0,3,1,,30.2437243462,1,1500000US150030013003,Block Group 3; Census Tract 13; Honolulu County; Hawaii,898,17,43,48,35,75,96,424.0,0,87,9,0,0,0,0,6,0,7,22,235,0,80,54,0,106,0,,5,14,17,15,8,19,15,3,1300,3,1500000US150030013003,,,,27,0,0,56,25,38,28,51,0,0,161,27,0,451,75,0,184,346,1500000US150030013003,0,0,0,0,0,0,17
1500000US150030013004,,1,0,1,0.569999992847,26.0,4,1,,30.6329488754,1,1500000US150030013004,Block Group 4; Census Tract 13; Honolulu County; Hawaii,822,39,26,93,24,79,37,429.0,0,0,51,17,12,0,0,0,0,69,26,203,103,36,54,0,15,0,,0,21,0,0,9,20,15,3,1300,4,1500000US150030013004,,,,28,0,31,0,25,30,32,8,14,44,89,27,0,599,12,0,95,347,1500000US150030013004,0,0,0,0,48,0,20
1500000US150030014001,,1,0,1,0.52999997139,35.0,3,1,,27.5587018331,1,1500000US150030014001,Block Group 1; Census Tract 14; Honolulu County; Hawaii,862,29,113,40,49,48,11,682.0,0,0,6,0,48,0,0,26,0,37,35,243,12,49,0,0,0,17,,9,28,45,8,8,15,15,3,1400,1,1500000US150030014001,,,,23,6,20,19,22,21,148,1,0,39,126,0,0,621,7,0,108,75,1500000US150030014001,0,0,0,0,0,0,8
1500000US150030014002,,1,0,1,0.560000002384,27.0,3,1,,27.9631904602,1,1500000US150030014002,Block Group 2; Census Tract 14; Honolulu County; Hawaii,1755,83,77,55,169,77,61,1315.0,2,25,12,4,39,0,0,10,0,51,77,405,48,41,18,0,71,3,,26,22,4,9,1,30,15,3,1400,2,1500000US150030014002,,,,116,33,27,91,40,28,31,22,27,52,267,102,0,1000,26,27,333,719,1500000US150030014002,0,0,0,0,0,0,3
1500000US150030015011,,1,0,1,0.610000014305,0.0,1,1,,28.4846363068,1,1500000US150030015011,Block Group 1; Census Tract 15.01; Honolulu County; Hawaii,1836,36,95,56,86,38,61,1385.0,0,0,11,0,43,0,0,30,0,48,168,393,100,59,3,54,56,21,,0,41,21,22,31,48,15,3,1501,1,1500000US150030015011,,,,44,20,33,83,48,20,28,12,10,38,417,6,7,905,86,0,415,763,1500000US150030015011,0,0,0,0,0,0,19
1500000US150030015021,,1,0,1,0.519999980927,3.0,1,1,,27.5273141861,1,1500000US150030015021,Block Group 1; Census Tract 15.02; Honolulu County; Hawaii,1114,75,21,8,103,75,53,645.0,0,20,0,0,0,0,0,21,0,0,57,312,0,65,68,13,20,0,,14,12,0,9,8,16,15,3,1502,1,1500000US150030015021,,,,55,0,12,75,69,16,19,23,0,16,204,0,0,606,71,0,233,449,1500000US150030015021,0,0,0,0,0,0,0
1500000US150030015022,,1,0,1,0.560000002384,17.0,1,1,,26.5949468613,1,1500000US150030015022,Block Group 2; Census Tract 15.02; Honolulu County; Hawaii,1254,16,110,37,81,55,94,934.0,0,22,0,9,35,0,0,10,0,68,25,267,25,0,59,9,0,39,,0,0,10,36,6,69,15,3,1502,2,1500000US150030015022,,,,70,0,41,78,9,83,47,19,35,8,176,0,25,690,130,9,224,320,1500000US150030015022,0,0,0,0,0,0,0
1500000US150030016021,,1,0,1,0.600000023842,3.0,1,1,,26.3360290527,1,1500000US150030016021,Block Group 1; Census Tract 16.02; Honolulu County; Hawaii,768,54,38,94,14,46,52,579.0,0,48,14,0,67,0,0,22,0,17,16,188,83,48,1,1,172,9,,4,7,17,30,0,10,15,3,1602,1,1500000US150030016021,,,,16,15,20,26,0,17,1,10,77,19,119,0,1,548,1,0,99,182,1500000US150030016021,0,0,0,0,0,0,3
1500000US150030016022,,1,0,1,0.620000004768,10.0,1,1,,25.6972994804,1,1500000US150030016022,Block Group 2; Census Tract 16.02; Honolulu County; Hawaii,853,0,50,34,61,53,8,576.0,0,19,0,0,0,0,0,14,0,14,10,170,0,11,6,18,0,0,,0,7,20,41,6,19,15,3,1602,2,1500000US150030016022,,,,0,16,0,35,27,8,22,20,14,11,82,10,0,361,268,0,132,263,1500000US150030016022,0,0,0,0,0,0,0
1500000US150030026001,,1,0,1,0.660000026226,0.0,1,1,,32.6695518494,1,1500000US150030026001,Block Group 1; Census Tract 26; Honolulu County; Hawaii,1149,102,305,82,53,0,0,556.0,41,40,0,0,56,0,0,64,0,246,103,238,62,95,41,31,0,22,,33,47,29,0,17,23,15,3,2600,1,1500000US150030026001,,,,31,16,31,69,0,50,24,22,7,59,159,45,41,604,153,0,147,615,1500000US150030026002,0,0,0,0,26,0,36
1500000US150030027011,,1,1,1,0.660000026226,57.0,7,1,,40.3927743094,1,1500000US150030027011,Block Group 1; Census Tract 27.01; Honolulu County; Hawaii,953,18,0,10,37,2,73,325.0,13,104,5,0,0,0,0,0,0,0,29,121,40,4,4,5,0,0,,0,5,5,30,0,12,15,3,2701,1,1500000US150030027011,,,,28,5,15,60,0,21,33,2,0,34,190,7,4,496,62,0,194,124,1500000US150030027011,0,0,0,0,395,0,26
1500000US150030027013,,1,1,1,0.670000016689,62.0,1,1,,32.9101498922,1,1500000US150030027013,Block Group 3; Census Tract 27.01; Honolulu County; Hawaii,1885,27,130,11,13,0,0,174.0,86,409,0,0,0,0,0,5,0,52,43,5,68,31,0,32,0,50,,0,0,0,20,4,0,15,3,2701,3,1500000US150030027013,,,,0,0,3,0,0,0,0,0,0,0,704,85,19,521,154,48,354,273,1500000US150030027013,0,0,0,0,1844,0,0
1500000US150030027021,,1,0,1,0.72000002861,81.0,7,1,,38.7968002319,1,1500000US150030027021,Block Group 1; Census Tract 27.02; Honolulu County; Hawaii,1005,11,106,62,58,0,84,719.0,0,78,0,0,0,0,0,0,0,28,0,266,121,18,13,14,91,0,,0,30,0,2,20,0,15,3,2702,1,1500000US150030027021,,,,89,12,16,46,47,0,56,0,22,33,175,14,0,650,14,0,152,169,1500000US150030027021,0,0,0,0,0,0,0
1500000US150030027022,,1,0,1,0.730000019073,81.0,4,1,,36.3859185113,1,1500000US150030027022,Block Group 2; Census Tract 27.02; Honolulu County; Hawaii,1003,13,69,33,72,76,148,700.0,11,36,5,0,22,0,0,14,0,184,27,138,35,148,8,33,0,0,,6,5,0,0,26,22,15,3,2702,2,1500000US150030027022,,,,0,0,0,35,0,0,48,27,35,36,390,46,0,300,23,27,217,317,1500000US150030027024,0,0,0,0,0,0,0
1500000US150030027023,,1,0,1,0.289999991655,0.0,1,1,,35.4344291687,1,1500000US150030027023,Block Group 3; Census Tract 27.02; Honolulu County; Hawaii,1791,15,361,384,103,12,0,856.0,0,0,24,0,42,0,0,55,0,94,161,494,232,55,61,66,18,70,,23,2,93,65,38,47,15,3,2702,3,1500000US150030027023,,,,106,24,32,0,50,70,75,17,14,17,318,0,0,733,0,51,689,1356,1500000US150030027022,0,0,0,0,0,0,0
1500000US150030027024,,1,0,1,0.610000014305,13.0,1,1,,34.2509536743,1,1500000US150030027024,Block Group 4; Census Tract 27.02; Honolulu County; Hawaii,1230,37,184,150,0,18,138,614.0,0,54,0,0,33,0,0,13,0,97,64,272,20,0,14,0,107,0,,0,0,0,0,23,14,15,3,2702,4,1500000US150030027024,,,,44,12,10,0,0,26,0,37,10,104,218,0,0,509,140,13,350,286,1500000US150030027023,0,0,0,0,0,0,0
1500000US150030028011,,1,1,1,0.629999995232,81.0,2,1,,39.9387283325,1,1500000US150030028011,Block Group 1; Census Tract 28.01; Honolulu County; Hawaii,1757,280,52,126,91,20,21,1202.0,0,23,18,0,25,0,0,60,0,45,96,472,45,0,46,12,0,23,,17,29,0,23,22,34,15,3,2801,1,1500000US150030028011,,,,11,67,16,44,20,42,84,24,13,27,507,0,0,898,4,12,336,526,1500000US150030028011,0,0,0,0,206,0,17
1500000US150030028021,,1,0,1,0.540000021458,81.0,7,1,,55.425621941,1,1500000US150030028021,Block Group 1; Census Tract 28.02; Honolulu County; Hawaii,686,13,32,0,67,115,38,448.0,0,0,0,0,0,0,0,32,0,27,105,151,29,0,8,0,0,0,,0,0,27,13,14,0,15,3,2802,1,1500000US150030028021,,,,26,4,8,9,5,20,23,9,13,85,261,0,0,299,0,11,115,179,1500000US150030028022,0,0,0,0,0,0,0
1500000US150030028022,,1,0,1,0.639999985695,81.0,2,1,,40.6394720078,1,1500000US150030028022,Block Group 2; Census Tract 28.02; Honolulu County; Hawaii,1772,28,64,94,273,138,71,1189.0,0,64,12,0,56,0,0,0,0,62,141,307,57,76,114,15,145,9,,8,45,43,32,6,14,15,3,2802,2,1500000US150030028022,,,,91,0,10,84,38,19,95,43,39,50,557,33,0,577,206,0,399,483,1500000US150030028021,0,0,0,0,0,0,11
1500000US150030029001,,1,1,1,0.670000016689,81.0,8,1,,56.5202431452,1,1500000US150030029001,Block Group 1; Census Tract 29; Honolulu County; Hawaii,2502,61,146,156,154,18,11,1480.0,27,29,13,0,47,0,0,24,0,125,180,588,134,36,4,28,27,0,,99,119,53,0,41,24,15,3,2900,1,1500000US150030029001,,,,40,16,27,78,22,44,27,55,17,43,891,0,9,1069,37,43,453,1077,1500000US150030029001,0,0,0,0,54,0,0
1500000US150030030001,,1,0,1,0.680000007153,81.0,4,1,,65.2812334696,1,1500000US150030030001,Block Group 1; Census Tract 30; Honolulu County; Hawaii,762,8,0,31,72,14,165,545.0,12,0,0,0,0,0,0,0,0,38,73,226,13,7,0,0,60,2,,0,31,6,11,11,6,15,3,3000,1,1500000US150030030001,,,,89,8,19,48,5,28,28,0,33,29,191,0,0,448,0,0,123,117,1500000US150030030002,43,0,0,43,0,0,34
1500000US150030030002,,1,0,1,0.730000019073,31.0,1,1,,46.7492631276,1,1500000US150030030002,Block Group 2; Census Tract 30; Honolulu County; Hawaii,1147,19,60,16,56,62,131,639.0,0,0,0,0,27,0,0,1,0,40,52,258,51,57,48,2,40,9,,30,23,49,3,33,1,15,3,3000,2,1500000US150030030002,,,,12,0,28,43,0,28,64,0,0,82,341,0,0,528,34,0,244,291,1500000US150030030004,0,0,0,0,0,0,0
1500000US150030030003,,1,1,1,0.680000007153,20.0,2,1,,63.4336662292,1,1500000US150030030003,Block Group 3; Census Tract 30; Honolulu County; Hawaii,1506,49,35,15,92,90,87,1129.0,0,0,0,0,10,0,0,10,0,0,25,393,9,10,46,40,100,0,,47,63,26,14,5,16,15,3,3000,3,1500000US150030030003,,,,35,0,46,13,74,3,64,43,0,35,175,0,0,838,0,5,488,200,1500000US150030030001,8,0,0,8,0,0,21
1500000US150030030004,,1,0,1,0.730000019073,81.0,93,1,,48.7036586761,1,1500000US150030030004,Block Group 4; Census Tract 30; Honolulu County; Hawaii,1243,57,35,48,92,87,116,1040.0,0,0,0,0,0,0,0,0,0,44,81,346,20,48,23,8,20,0,,60,16,9,30,41,6,15,3,3000,4,1500000US150030030004,,,,29,0,15,30,55,20,0,50,57,0,343,0,0,601,0,19,280,422,1500000US150030030003,23,0,0,23,0,0,11
1500000US150030031021,,1,0,1,0.439999997616,81.0,13,1,,126.532357788,1,1500000US150030031021,Block Group 1; Census Tract 31.02; Honolulu County; Hawaii,2309,45,38,358,178,112,206,1846.0,0,7,9,0,35,0,0,0,0,113,168,582,87,33,19,15,67,0,,53,49,68,47,53,114,15,3,3102,1,1500000US150030031021,,,,27,66,27,136,133,27,86,71,40,105,325,0,0,1418,11,0,555,143,1500000US150030031021,0,0,0,0,0,0,0
1500000US150030031022,,1,1,1,0.680000007153,49.0,18,1,,97.2923448351,1,1500000US150030031022,Block Group 2; Census Tract 31.02; Honolulu County; Hawaii,1019,36,7,228,80,31,0,703.0,0,0,0,0,10,0,0,9,0,78,24,276,8,36,25,0,0,0,,15,29,43,25,8,10,15,3,3102,2,1500000US150030031022,,,,41,8,30,83,28,35,37,10,28,33,119,0,0,837,7,0,56,230,1500000US150030031022,0,0,0,0,0,0,0
1500000US150030031031,,1,1,1,0.709999978542,81.0,37,1,,112.128439735,1,1500000US150030031031,Block Group 1; Census Tract 31.03; Honolulu County; Hawaii,1673,42,60,227,117,16,35,1206.0,14,0,0,0,59,0,0,20,0,5,121,383,34,11,13,20,0,11,,20,51,12,20,23,11,15,3,3103,1,1500000US150030031031,,,,50,41,71,74,10,25,49,37,124,90,140,0,3,1214,40,23,253,233,1500000US150030031031,0,0,0,0,0,0,0
1500000US150030031041,,1,0,1,0.680000007153,81.0,8,1,,89.6756191254,1,1500000US150030031041,Block Group 1; Census Tract 31.04; Honolulu County; Hawaii,2426,82,82,98,285,116,143,1807.0,31,38,15,17,9,0,0,26,0,35,96,713,70,26,33,19,0,0,,19,129,48,15,34,48,15,3,3104,1,1500000US150030031041,,,,99,60,44,10,65,93,39,37,67,87,704,0,0,1058,50,0,614,373,1500000US150030031041,0,0,0,0,0,0,0
1500000US150030034041,,1,0,1,0.759999990463,18.0,1,1,,37.3770523071,1,1500000US150030034041,Block Group 1; Census Tract 34.04; Honolulu County; Hawaii,1907,37,871,122,0,0,14,1497.0,0,0,34,0,24,0,0,51,0,157,203,532,28,46,2,20,0,19,,20,0,10,0,0,64,15,3,3404,1,1500000US150030034041,,,,97,33,16,46,0,70,73,49,24,0,328,0,0,990,0,0,589,546,1500000US150030034042,268,0,0,268,0,0,0
1500000US150030034042,,1,0,1,0.689999997616,19.0,1,1,,,1,1500000US150030034042,Block Group 2; Census Tract 34.04; Honolulu County; Hawaii,923,8,128,114,30,0,22,416.0,0,0,0,0,13,0,0,52,0,105,60,139,13,0,49,26,177,0,,42,41,0,14,7,27,15,3,3404,2,1500000US150030034042,,,,10,0,14,23,21,28,34,50,24,58,294,0,7,497,40,0,85,166,1500000US150030034041,0,0,0,0,0,0,1
