GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,GEO_ID_2,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,160,0,0,53,0,79,49,330,211,140,38,15,210,3,,37,39,76,46,15,24,15,001,020100,1,1500000US150010201001,1500000US150010201002,0,0,0,0,0,0,0
1500000US150030088023,Block Group 3; Census Tract 88.02; Honolulu County; Hawaii,1445,182,67,0,0,0,0,599,29,0,45,0,57,0,0,9,0,0,11,298,179,90,17,95,149,81,,57,0,43,0,33,41,15,003,008802,3,1500000US150030088023,1500000US150030088023,4,0,0,4,0,0,43
1500000US150030089061,Block Group 1; Census Tract 89.06; Honolulu County; Hawaii,1188,79,300,6,0,0,0,839,11,11,0,0,21,0,0,22,0,18,27,346,0,10,0,0,0,0,,44,10,0,0,10,8,15,003,008906,1,1500000US150030089061,1500000US150030089061,0,0,0,0,0,0,0
1500000US150030089062,Block Group 2; Census Tract 89.06; Honolulu County; Hawaii,1369,0,472,0,0,0,0,1170,0,10,0,0,26,0,0,0,0,142,10,397,0,16,0,0,92,0,,24,37,53,59,17,0,15,003,008906,2,1500000US150030089062,1500000US150030089062,0,0,0,0,0,0,0
1500000US150030089063,Block Group 3; Census Tract 89.06; Honolulu County; Hawaii,1117,19,269,112,0,0,0,953,0,9,0,10,47,0,0,9,0,60,18,324,52,0,0,0,60,69,,16,14,54,0,0,25,15,003,008906,3,1500000US150030089063,1500000US150030089063,0,0,0,0,0,0,0
1500000US150030089091,Block Group 1; Census Tract 89.09; Honolulu County; Hawaii,931,10,273,9,0,0,0,,0,0,0,0,30,0,0,0,0,41,0,280,40,0,0,0,10,18,,20,8,0,0,10,27,15,003,008909,1,1500000US150030089091,1500000US150030089091,0,0,0,0,0,0,0
1500000US150030089092,Block Group 2; Census Tract 89.09; Honolulu County; Hawaii,1748,107,440,0,0,0,0,1476,0,32,37,0,36,0,0,9,0,15,79,557,17,0,0,26,28,133,,28,34,60,14,0,31,15,003,008909,2,1500000US150030089092,1500000US150030089092,0,0,0,0,0,0,0
1500000US150030089093,Block Group 3; Census Tract 89.09; Honolulu County; Hawaii,1313,56,304,33,0,0,0,830,0,0,0,0,0,0,0,0,0,9,12,336,70,0,0,0,0,38,,31,22,94,27,16,31,15,003,008909,3,1500000US150030089093,1500000US150030089093,0,0,0,0,0,0,0
1500000US150030089121,Block Group 1; Census Tract 89.12; Honolulu County; Hawaii,1643,21,139,84,11,0,0,,0,0,60,0,36,0,0,11,0,28,10,243,69,213,31,6,27,7,,25,83,54,16,5,6,15,003,008912,1,1500000US150030089121,1500000US150030089121,9,0,0,9,0,0,9
1500000US150030089122,Block Group 2; Census Tract 89.12; Honolulu County; Hawaii,1480,12,210,27,33,0,0,860,0,39,16,0,16,0,0,42,0,5,11,272,35,69,7,8,136,0,,0,43,37,17,42,46,15,003,008912,2,1500000US150030089122,1500000US150030089122,11,0,0,11,0,0,10
1500000US150030089131,Block Group 1; Census Tract 89.13; Honolulu County; Hawaii,1834,0,9,281,7,10,0,838,0,30,27,0,37,0,0,5,0,0,6,272,61,79,0,21,68,48,,21,43,20,47,10,32,15,003,008913,1,1500000US150030089131,1500000US150030089132,6,0,0,6,0,0,7
1500000US150030089132,Block Group 2; Census Tract 89.13; Honolulu County; Hawaii,1068,7,11,133,22,0,5,550,0,0,0,0,18,0,0,17,0,5,17,166,44,24,21,42,5,135,,12,21,24,33,24,18,15,003,008913,2,1500000US150030089132,1500000US150030089131,0,0,0,0,0,0,0
1500000US150030089133,Block Group 3; Census Tract 89.13; Honolulu County; Hawaii,1306,9,55,120,22,39,0,590,5,6,68,0,11,0,0,9,0,5,0,223,29,12,36,51,18,105,,72,31,42,39,11,19,15,003,008913,3,1500000US150030089133,1500000US150030089133,0,0,0,0,0,0,30
1500000US150030089171,Block Group 1; Census Tract 89.17; Honolulu County; Hawaii,751,254,19,0,0,0,0,,0,0,0,0,0,0,0,0,0,18,30,247,27,10,0,0,0,0,,0,0,44,0,8,28,15,003,008917,1,1500000US150030089171,1500000US150030089172,0,0,0,0,0,0,0
1500000US150030089172,Block Group 2; Census Tract 89.17; Honolulu County; Hawaii,603,199,8,0,0,0,0,,0,0,0,0,0,0,0,34,0,9,26,206,0,0,67,10,0,0,,9,0,0,0,27,20,15,003,008917,2,1500000US150030089172,1500000US150030089175,0,0,0,0,0,0,0
1500000US150030089173,Block Group 3; Census Tract 89.17; Honolulu County; Hawaii,1509,545,16,0,0,0,0,,0,10,0,0,0,0,0,0,0,231,22,329,10,0,0,0,0,0,,22,10,42,26,27,53,15,003,008917,3,1500000US150030089173,1500000US150030089171,0,0,0,0,0,0,0
1500000US150030089174,Block Group 4; Census Tract 89.17; Honolulu County; Hawaii,710,293,25,0,0,0,0,561,0,9,8,0,0,0,0,0,0,54,40,207,17,0,38,10,17,35,,9,14,21,8,10,68,15,003,008917,4,1500000US150030089174,1500000US150030089173,0,0,0,0,0,0,0
1500000US150030089175,Block Group 5; Census Tract 89.17; Honolulu County; Hawaii,1033,260,22,13,0,0,0,714,0,58,0,0,8,0,0,0,0,11,26,212,114,0,28,8,39,10,,30,39,0,0,10,40,15,003,008917,5,1500000US150030089175,1500000US150030089174,0,0,0,0,0,0,0
1500000US150030089181,Block Group 1; Census Tract 89.18; Honolulu County; Hawaii,1254,285,12,0,0,0,0,,0,0,0,0,7,9,0,0,0,26,9,310,11,11,48,30,0,0,,244,23,0,0,9,30,15,003,008918,1,1500000US150030089181,1500000US150030089183,0,0,0,0,0,0,0
1500000US150030089182,Block Group 2; Census Tract 89.18; Honolulu County; Hawaii,1316,267,157,9,9,0,0,1095,0,11,33,0,7,0,0,0,0,46,39,363,71,8,19,0,0,0,,13,24,27,21,44,60,15,003,008918,2,1500000US150030089182,1500000US150030089185,0,0,0,0,0,0,0
1500000US150030089183,Block Group 3; Census Tract 89.18; Honolulu County; Hawaii,928,21,249,9,0,0,0,649,0,0,26,0,28,0,0,9,0,18,36,214,10,0,21,0,84,0,,10,21,32,12,10,3,15,003,008918,3,1500000US150030089183,1500000US150030089181,0,0,0,0,0,0,0
1500000US150030089184,Block Group 4; Census Tract 89.18; Honolulu County; Hawaii,954,25,449,17,10,0,0,775,0,0,0,0,13,0,0,16,0,41,129,239,33,0,42,26,0,0,,33,23,30,10,10,10,15,003,008918,4,1500000US150030089184,1500000US150030089182,0,0,0,0,0,0,0
1500000US150030089185,Block Group 5; Census Tract 89.18; Honolulu County; Hawaii,664,11,200,22,0,0,0,530,12,0,22,0,0,0,0,0,0,0,69,154,13,0,8,0,69,0,,18,9,41,9,0,0,15,003,008918,5,1500000US150030089185,1500000US150030089184,0,0,0,0,0,0,0
1500000US150030089211,Block Group 1; Census Tract 89.21; Honolulu County; Hawaii,1293,0,67,181,17,0,0,766,4,77,5,16,16,0,0,4,0,20,23,273,56,44,9,20,8,44,,22,66,10,30,8,50,15,003,008921,1,1500000US150030089211,1500000US150030089211,0,0,0,0,0,0,10
1500000US150030089212,Block Group 2; Census Tract 89.21; Honolulu County; Hawaii,1194,19,129,32,0,12,4,,0,13,15,0,31,0,0,8,0,14,16,222,28,0,0,14,195,16,,20,9,38,45,19,10,15,003,008921,2,1500000US150030089212,1500000US150030089212,0,0,0,0,0,0,21
1500000US150030089261,Block Group 1; Census Tract 89.26; Honolulu County; Hawaii,1769,118,0,6,0,0,0,1305,34,0,20,0,37,25,0,0,0,155,109,498,14,28,25,8,35,40,,67,47,29,22,0,6,15,003,008926,1,1500000US150030089261,1500000US150030089261,0,0,0,0,0,0,0
1500000US150030089281,Block Group 1; Census Tract 89.28; Honolulu County; Hawaii,1788,12,11,0,0,0,0,1274,0,3,0,0,0,0,0,0,0,51,0,480,49,74,0,0,87,0,,21,86,50,81,0,21,15,003,008928,1,1500000US150030089281,1500000US150030089281,0,0,0,0,0,0,0
1500000US150030089282,Block Group 2; Census Tract 89.28; Honolulu County; Hawaii,2154,0,0,11,0,0,0,1524,0,0,0,0,29,0,0,39,0,60,18,597,23,0,8,41,61,0,,0,84,113,86,17,0,15,003,008928,2,1500000US150030089282,1500000US150030089282,0,0,0,0,0,0,0
1500000US150030089291,Block Group 1; Census Tract 89.29; Honolulu County; Hawaii,687,0,0,0,0,0,0,520,0,0,0,0,44,0,0,0,0,16,70,191,14,0,0,55,0,0,,19,35,0,0,0,16,15,003,008929,1,1500000US150030089291,1500000US150030089291,0,0,0,0,0,0,0
1500000US150030089292,Block Group 2; Census Tract 89.29; Honolulu County; Hawaii,1660,16,19,25,18,0,15,990,0,0,0,0,64,0,0,25,0,55,149,385,0,0,0,16,0,0,,15,13,92,31,62,39,15,003,008929,2,1500000US150030089292,1500000US150030089294,0,0,0,0,0,0,0
1500000US150030089293,Block Group 3; Census Tract 89.29; Honolulu County; Hawaii,1043,17,0,6,0,0,0,705,34,10,23,0,0,0,0,0,0,12,51,272,16,0,0,62,0,53,,17,34,18,15,0,16,15,003,008929,3,1500000US150030089293,1500000US150030089292,95,0,0,95,0,0,0
1500000US150030089294,Block Group 4; Census Tract 89.29; Honolulu County; Hawaii,600,38,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,17,190,0,0,5,0,123,0,,0,1,18,0,0,0,15,003,008929,4,1500000US150030089294,1500000US150030089293,0,0,0,0,0,0,0
1500000US150030089295,Block Group 5; Census Tract 89.29; Honolulu County; Hawaii,1520,101,19,0,0,0,0,962,0,0,0,0,26,0,0,0,0,187,48,418,19,57,0,64,0,0,,26,63,15,21,0,15,15,003,008929,5,1500000US150030089295,1500000US150030089295,0,0,0,0,0,0,0
1500000US150030089301,Block Group 1; Census Tract 89.30; Honolulu County; Hawaii,927,11,15,8,0,0,0,,0,0,9,0,6,0,0,0,0,14,23,276,0,0,0,0,0,0,,15,28,10,25,19,5,15,003,008930,1,1500000US150030089301,1500000US150030089302,0,0,0,0,0,0,0
1500000US150030089302,Block Group 2; Census Tract 89.30; Honolulu County; Hawaii,1397,19,0,5,0,0,0,1189,0,5,11,0,0,0,0,14,0,40,38,412,6,15,33,0,0,0,,51,23,21,14,25,20,15,003,008930,2,1500000US150030089302,1500000US150030089301,0,0,0,0,0,0,0
1500000US150030089311,Block Group 1; Census Tract 89.31; Honolulu County; Hawaii,250,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,,0,0,0,0,0,0,15,003,008931,1,1500000US150030089311,1500000US150030089313,0,0,0,0,0,0,0
1500000US150030089312,Block Group 2; Census Tract 89.31; Honolulu County; Hawaii,1476,28,0,0,0,0,0,1012,0,37,22,0,22,0,0,0,0,33,5,353,28,0,0,7,0,0,,33,67,48,80,6,0,15,003,008931,2,1500000US150030089312,1500000US150030089311,204,204,0,0,0,0,0
1500000US150030089313,Block Group 3; Census Tract 89.31; Honolulu County; Hawaii,1637,0,0,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,11,406,0,0,6,0,12,74,,25,11,183,62,0,26,15,003,008931,3,1500000US150030089313,1500000US150030089312,0,0,0,0,0,0,0
1500000US150030089321,Block Group 1; Census Tract 89.32; Honolulu County; Hawaii,479,26,167,0,8,0,0,,0,0,0,0,0,0,0,7,0,23,15,146,12,19,24,0,13,0,,14,16,9,0,0,7,15,003,008932,1,1500000US150030089321,1500000US150030089321,0,0,0,0,0,0,0
1500000US150030089322,Block Group 2; Census Tract 89.32; Honolulu County; Hawaii,1737,211,293,29,0,0,0,1338,8,0,23,0,25,5,0,0,0,43,7,479,15,0,0,14,21,0,,28,23,74,92,24,23,15,003,008932,2,1500000US150030089322,1500000US150030089322,0,0,0,0,0,0,7
1500000US150030089331,Block Group 1; Census Tract 89.33; Honolulu County; Hawaii,2270,162,485,42,108,0,0,1791,0,0,0,0,31,0,0,19,0,38,55,616,22,54,59,52,72,201,,30,56,32,37,25,60,15,003,008933,1,1500000US150030089331,1500000US150030089331,0,0,0,0,0,0,0
1500000US150030089332,Block Group 2; Census Tract 89.33; Honolulu County; Hawaii,1172,30,325,0,0,0,11,917,11,15,0,0,11,0,0,10,0,35,11,292,7,11,0,0,0,0,,25,0,22,25,17,7,15,003,008933,2,1500000US150030089332,1500000US150030089332,0,0,0,0,0,0,0
1500000US150030089341,Block Group 1; Census Tract 89.34; Honolulu County; Hawaii,1489,0,0,0,34,0,0,,0,55,41,0,0,0,0,0,0,0,10,337,12,8,9,234,6,0,,0,41,82,38,20,0,15,003,008934,1,1500000US150030089341,1500000US150030089341,0,0,0,0,0,0,6
1500000US150030089342,Block Group 2; Census Tract 89.34; Honolulu County; Hawaii,1523,45,0,0,0,0,0,1409,0,50,0,0,0,0,0,29,0,12,9,465,0,0,0,0,0,0,,36,24,53,13,12,22,15,003,008934,2,1500000US150030089342,1500000US150030089342,0,0,0,0,0,0,0
1500000US150030089343,Block Group 3; Census Tract 89.34; Honolulu County; Hawaii,832,14,0,0,0,0,0,597,26,15,0,0,35,0,0,14,0,35,0,177,0,65,0,0,0,0,,10,70,9,13,0,27,15,003,008934,3,1500000US150030089343,1500000US150030089343,0,0,0,0,0,0,0
1500000US150030089351,Block Group 1; Census Tract 89.35; Honolulu County; Hawaii,971,63,12,0,0,0,0,584,0,13,37,0,0,0,0,0,0,0,59,237,12,12,0,0,51,0,,0,56,20,22,29,0,15,003,008935,1,1500000US150030089351,1500000US150030089351,0,0,0,0,0,0,0
1500000US150030089352,Block Group 2; Census Tract 89.35; Honolulu County; Hawaii,2787,274,105,11,0,0,0,1433,12,50,0,0,0,0,0,46,0,133,58,682,74,219,0,126,254,299,,183,132,67,75,9,152,15,003,008935,2,1500000US150030089352,1500000US150030089352,0,0,0,0,0,0,0
1500000US150030089361,Block Group 1; Census Tract 89.36; Honolulu County; Hawaii,1350,369,14,0,13,9,0,,12,0,0,0,18,0,0,41,0,0,2,370,0,28,6,0,7,0,,59,57,61,10,34,69,15,003,008936,1,1500000US150030089361,1500000US150030089361,0,0,0,0,0,0,0
1500000US150030089362,Block Group 2; Census Tract 89.36; Honolulu County; Hawaii,1422,261,51,74,13,0,0,867,10,6,67,0,9,0,0,35,0,9,74,303,17,68,0,0,180,0,,35,10,52,37,10,36,15,003,008936,2,1500000US150030089362,1500000US150030089362,0,0,0,0,0,0,0
1500000US150030089371,Block Group 1; Census Tract 89.37; Honolulu County; Hawaii,2091,41,62,334,62,9,0,744,0,285,38,0,39,0,0,55,0,19,27,362,20,126,152,171,20,0,,67,67,39,12,0,0,15,003,008937,1,1500000US150030089371,1500000US150030089371,0,0,0,0,0,0,11
1500000US150030089381,Block Group 1; Census Tract 89.38; Honolulu County; Hawaii,1194,50,71,131,18,42,0,446,44,55,46,0,35,0,0,9,0,38,6,268,271,200,0,0,32,13,,87,49,60,36,0,18,15,003,008938,1,1500000US150030089381,1500000US150030089381,0,0,0,0,0,0,0
1500000US150030089382,Block Group 2; Census Tract 89.38; Honolulu County; Hawaii,2638,134,42,118,40,17,16,969,91,165,102,22,64,0,0,39,0,24,13,349,38,211,9,12,22,0,,54,104,79,16,7,11,15,003,008938,2,1500000US150030089382,1500000US150030089382,0,0,0,0,0,0,40
1500000US150030089391,Block Group 1; Census Tract 89.39; Honolulu County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,003,008939,1,1500000US150030089391,1500000US150030089391,0,0,0,0,0,0,0
1500000US150030089392,Block Group 2; Census Tract 89.39; Honolulu County; Hawaii,1086,70,333,41,47,0,0,833,0,19,92,0,14,0,0,0,0,89,31,268,71,47,0,0,86,14,,55,28,36,0,0,39,15,003,008939,2,1500000US150030089392,1500000US150030089392,0,0,0,0,0,0,0
1500000US150030089393,Block Group 3; Census Tract 89.39; Honolulu County; Hawaii,1286,42,262,51,0,8,0,815,23,39,17,0,33,0,0,8,0,83,45,324,0,32,17,33,40,0,,27,32,88,26,7,17,15,003,008939,3,1500000US150030089393,1500000US150030089393,0,0,0,0,0,0,0
1500000US150030089401,Block Group 1; Census Tract 89.40; Honolulu County; Hawaii,2224,33,59,365,191,10,0,1363,0,0,26,0,135,0,0,59,0,42,109,435,5,73,0,59,136,13,,108,98,165,25,48,29,15,003,008940,1,1500000US150030089401,1500000US150030089401,0,0,0,0,0,0,0
1500000US150030089402,Block Group 2; Census Tract 89.40; Honolulu County; Hawaii,797,211,9,0,5,0,23,723,0,0,0,0,0,0,0,0,0,7,6,220,7,0,0,0,0,18,,0,9,22,0,0,23,15,003,008940,2,1500000US150030089402,1500000US150030089402,0,0,0,0,0,0,0
1500000US150030089411,Block Group 1; Census Tract 89.41; Honolulu County; Hawaii,2089,71,330,245,0,18,0,1491,23,22,0,0,77,0,0,8,0,39,28,624,85,0,211,73,45,0,,12,53,82,41,8,29,15,003,008941,1,1500000US150030089411,1500000US150030089411,0,0,0,0,0,0,0
1500000US150030089421,Block Group 1; Census Tract 89.42; Honolulu County; Hawaii,1677,51,366,31,29,0,6,1031,9,16,5,0,37,0,0,0,0,47,39,395,143,139,8,9,120,107,,81,98,143,19,7,17,15,003,008942,1,1500000US150030089421,1500000US150030089421,0,0,0,0,0,0,0
1500000US150030089422,Block Group 2; Census Tract 89.42; Honolulu County; Hawaii,611,16,111,77,0,0,0,333,0,0,0,0,0,0,0,0,0,72,17,145,31,0,0,0,138,0,,10,0,8,0,6,27,15,003,008942,2,1500000US150030089422,1500000US150030089422,0,0,0,0,0,0,0
1500000US150030089431,Block Group 1; Census Tract 89.43; Honolulu County; Hawaii,1039,46,9,8,0,0,0,1031,0,5,0,0,0,22,0,0,0,28,25,313,55,11,0,0,92,0,,30,13,47,34,22,53,15,003,008943,1,1500000US150030089431,1500000US150030089431,0,0,0,0,0,0,0
1500000US150030089441,Block Group 1; Census Tract 89.44; Honolulu County; Hawaii,945,26,0,0,0,0,0,566,0,38,21,0,0,0,0,0,0,20,18,221,0,29,0,48,0,0,,12,85,102,26,9,0,15,003,008944,1,1500000US150030089441,1500000US150030089441,0,0,0,0,0,0,0
1500000US150030089442,Block Group 2; Census Tract 89.44; Honolulu County; Hawaii,1920,10,11,0,0,0,0,1383,22,14,35,0,0,0,0,10,0,18,23,510,0,29,0,0,32,0,,98,255,98,9,8,9,15,003,008944,2,1500000US150030089442,1500000US150030089442,0,0,0,0,0,0,0
1500000US150030089443,Block Group 3; Census Tract 89.44; Honolulu County; Hawaii,984,0,0,0,0,0,0,637,0,23,13,0,0,0,0,0,0,70,70,251,102,7,15,42,45,0,,58,52,30,9,0,0,15,003,008944,3,1500000US150030089443,1500000US150030089443,0,0,0,0,0,0,0
1500000US150030089451,Block Group 1; Census Tract 89.45; Honolulu County; Hawaii,1754,412,98,14,16,0,0,980,29,41,0,0,34,0,0,20,0,8,62,496,76,109,163,0,244,80,,56,73,17,105,25,45,15,003,008945,1,1500000US150030089451,1500000US150030089451,57,57,0,0,0,0,0
1500000US150030089461,Block Group 1; Census Tract 89.46; Honolulu County; Hawaii,1141,370,78,43,0,0,0,875,0,75,0,0,84,0,0,10,0,82,49,343,162,0,0,0,0,132,,25,27,0,32,13,0,15,003,008946,1,1500000US150030089461,1500000US150030089463,0,0,0,0,0,0,0
1500000US150030089462,Block Group 2; Census Tract 89.46; Honolulu County; Hawaii,562,132,38,30,0,0,0,433,0,17,0,0,9,0,0,30,0,38,32,163,4,25,35,9,34,22,,0,12,10,0,0,0,15,003,008946,2,1500000US150030089462,1500000US150030089461,0,0,0,0,0,0,0
1500000US150030089463,Block Group 3; Census Tract 89.46; Honolulu County; Hawaii,1109,339,70,0,0,12,11,951,18,11,33,0,16,0,0,0,0,80,66,263,37,15,0,0,19,49,,13,12,32,11,0,18,15,003,008946,3,1500000US150030089463,1500000US150030089462,0,0,0,0,0,0,11
1500000US150030089471,Block Group 1; Census Tract 89.47; Honolulu County; Hawaii,1621,508,36,24,0,0,0,1113,23,24,12,0,20,0,0,9,0,44,93,472,41,0,0,0,58,26,,60,41,74,17,56,11,15,003,008947,1,1500000US150030089471,1500000US150030089471,0,0,0,0,0,0,0
1500000US150030089481,Block Group 1; Census Tract 89.48; Honolulu County; Hawaii,977,418,58,0,0,0,0,742,0,0,0,0,0,0,0,0,0,82,29,227,55,34,16,0,77,24,,0,13,38,0,21,24,15,003,008948,1,1500000US150030089481,1500000US150030089481,0,0,0,0,0,0,0
1500000US150030089482,Block Group 2; Census Tract 89.48; Honolulu County; Hawaii,648,73,86,36,0,0,0,483,0,0,9,0,8,0,0,16,0,8,20,184,0,0,0,0,0,0,,13,17,11,0,14,0,15,003,008948,2,1500000US150030089482,1500000US150030089482,0,0,0,0,0,0,0
1500000US150030089483,Block Group 3; Census Tract 89.48; Honolulu County; Hawaii,963,364,34,0,0,0,0,751,0,0,0,0,7,0,0,0,0,151,19,248,0,12,12,11,95,11,,13,38,21,0,28,74,15,003,008948,3,1500000US150030089483,1500000US150030089483,0,0,0,0,0,0,0
1500000US150030089491,Block Group 1; Census Tract 89.49; Honolulu County; Hawaii,2060,19,70,32,0,105,0,1511,29,45,5,0,22,6,0,0,0,28,110,578,113,5,25,23,197,0,,65,0,70,44,11,8,15,003,008949,1,1500000US150030089491,1500000US150030089491,0,0,0,0,0,0,0
1500000US150030089501,Block Group 1; Census Tract 89.50; Honolulu County; Hawaii,1697,463,6,23,0,0,0,,0,0,66,0,7,0,0,0,0,61,6,414,52,13,0,6,0,25,,13,46,71,42,7,54,15,003,008950,1,1500000US150030089501,1500000US150030089501,0,0,0,0,0,0,0
1500000US150030089511,Block Group 1; Census Tract 89.51; Honolulu County; Hawaii,925,216,35,0,0,0,0,709,0,0,0,0,7,0,0,13,0,6,7,246,0,7,0,0,0,0,,0,48,0,0,31,75,15,003,008951,1,1500000US150030089511,1500000US150030089512,0,0,0,0,0,0,0
1500000US150030089512,Block Group 2; Census Tract 89.51; Honolulu County; Hawaii,923,284,16,1,0,0,0,758,0,24,0,0,0,0,0,0,0,14,0,287,0,0,0,0,0,0,,0,8,21,16,16,0,15,003,008951,2,1500000US150030089512,1500000US150030089511,0,0,0,0,0,0,0
1500000US150030089521,Block Group 1; Census Tract 89.52; Honolulu County; Hawaii,1526,84,12,0,0,0,0,1162,0,0,0,0,14,0,0,14,0,69,79,427,0,35,0,0,0,0,,97,30,39,14,0,56,15,003,008952,1,1500000US150030089521,1500000US150030089523,0,0,0,0,0,0,0
1500000US150030089522,Block Group 2; Census Tract 89.52; Honolulu County; Hawaii,1727,0,14,0,0,0,0,1137,39,34,0,0,28,0,0,36,0,0,44,436,13,53,0,44,0,0,,50,48,0,27,38,0,15,003,008952,2,1500000US150030089522,1500000US150030089521,0,0,0,0,0,0,0
1500000US150030089523,Block Group 3; Census Tract 89.52; Honolulu County; Hawaii,2238,76,27,0,0,0,0,1879,0,17,0,0,0,0,0,22,0,221,168,656,26,35,0,0,44,41,,0,0,18,0,34,28,15,003,008952,3,1500000US150030089523,1500000US150030089522,0,0,0,0,0,0,0
1500000US150030090001,Block Group 1; Census Tract 90; Honolulu County; Hawaii,1202,98,185,46,11,11,12,768,0,7,0,0,6,0,0,9,0,10,5,420,47,7,86,67,117,77,,97,29,34,13,0,0,15,003,009000,1,1500000US150030090001,1500000US150030090001,0,0,0,0,0,0,0
1500000US150030090002,Block Group 2; Census Tract 90; Honolulu County; Hawaii,1017,0,39,72,15,47,70,,0,0,0,0,4,3,6,4,0,58,23,262,12,32,17,47,4,0,,31,15,11,24,0,5,15,003,009000,2,1500000US150030090002,1500000US150030090002,0,0,0,0,0,836,0
1500000US150030091001,Block Group 1; Census Tract 91; Honolulu County; Hawaii,825,141,14,0,0,0,0,,14,29,6,0,16,0,0,0,0,0,17,178,10,22,27,5,3,21,,37,24,11,10,30,13,15,003,009100,1,1500000US150030091001,1500000US150030091001,0,0,0,0,0,0,1
1500000US150030091002,Block Group 2; Census Tract 91; Honolulu County; Hawaii,2680,47,80,62,78,135,109,1393,15,10,47,0,98,0,0,43,0,60,76,557,53,131,48,154,134,42,,107,131,88,37,10,45,15,003,009100,2,1500000US150030091002,1500000US150030091002,0,0,0,0,0,179,24
1500000US150030091003,Block Group 3; Census Tract 91; Honolulu County; Hawaii,1543,106,165,33,0,19,0,692,20,17,26,0,45,0,0,23,0,6,43,244,18,133,0,0,274,129,,62,95,27,26,0,76,15,003,009100,3,1500000US150030091003,1500000US150030091003,0,0,0,0,0,0,0
1500000US150030092011,Block Group 1; Census Tract 92.01; Honolulu County; Hawaii,1219,47,125,19,110,25,18,870,15,14,0,0,36,0,0,0,0,0,0,344,0,14,1,0,1,0,,72,47,0,17,0,0,15,003,009201,1,1500000US150030092011,1500000US150030092011,0,0,0,0,0,0,15
1500000US150030092012,Block Group 2; Census Tract 92.01; Honolulu County; Hawaii,1402,121,203,121,135,18,0,1122,0,0,0,0,0,0,0,0,0,0,150,378,209,54,0,10,212,0,,17,9,35,38,18,0,15,003,009201,2,1500000US150030092012,1500000US150030092013,0,0,0,0,0,0,0
1500000US150030092013,Block Group 3; Census Tract 92.01; Honolulu County; Hawaii,439,0,20,75,56,0,0,,0,0,0,0,51,0,0,0,0,14,52,85,0,29,0,0,0,0,,17,22,39,0,7,0,15,003,009201,3,1500000US150030092013,1500000US150030092012,0,0,0,0,0,0,0
1500000US150030092021,Block Group 1; Census Tract 92.02; Honolulu County; Hawaii,414,0,14,7,106,13,39,481,0,0,0,0,67,0,0,67,0,43,67,120,0,0,3,0,0,0,,0,0,0,0,20,17,15,003,009202,1,1500000US150030092021,1500000US150030092021,0,0,0,0,0,0,12
1500000US150030092022,Block Group 2; Census Tract 92.02; Honolulu County; Hawaii,1717,65,102,159,125,39,56,1120,9,7,8,0,29,0,0,0,0,4,71,413,61,5,78,0,9,93,,82,71,68,71,32,0,15,003,009202,2,1500000US150030092022,1500000US150030092022,0,0,0,0,0,0,0
1500000US150030092031,Block Group 1; Census Tract 92.03; Honolulu County; Hawaii,2331,9,82,310,234,104,20,1545,0,0,0,0,62,0,0,0,0,19,29,704,436,184,38,58,163,0,,93,158,160,58,6,5,15,003,009203,1,1500000US150030092031,1500000US150030092031,0,0,0,0,0,0,0
1500000US150030093011,Block Group 1; Census Tract 93.01; Honolulu County; Hawaii,1605,44,58,202,0,61,77,785,99,107,72,32,52,0,0,40,0,82,111,196,164,509,126,22,39,28,,1,24,0,0,14,47,15,003,009301,1,1500000US150030093011,1500000US150030093011,92,0,0,92,0,0,20
1500000US150030093021,Block Group 1; Census Tract 93.02; Honolulu County; Hawaii,1392,125,46,13,143,33,27,670,10,46,0,0,98,0,0,17,0,24,74,296,3,51,74,0,30,0,,67,41,4,0,84,8,15,003,009302,1,1500000US150030093021,1500000US150030093022,0,0,0,0,0,0,11
1500000US150030093022,Block Group 2; Census Tract 93.02; Honolulu County; Hawaii,605,27,54,0,3,0,51,310,0,11,0,0,95,0,0,70,0,35,122,110,82,81,0,27,0,0,,15,24,0,0,0,14,15,003,009302,2,1500000US150030093022,1500000US150030093021,0,0,0,0,0,0,6
