GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28009E_006E,B28002_013E,B16002_004E,B16002_007E,B16002_010E,B16002_013E,B16002_016E,B16002_019E,B16002_022E,B16002_025E,B16002_028E,B16002_031E,B16002_034E,B16002_037E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101A_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001_044E,B01001_045E,B05013_036E,B05013_037E,B05013_038E,B01001B_031E,B26203_003E,B26203_004E,B26203_005E,B26203_006E,B26203_007E,B26203_008E,B26203_009E,B26203_010E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008D_003E,B16001_005E,B16001_008E,B16001_011E,B16001_014E,B16001_017E,B16001_020E,B16001_023E,B16001_026E,B16001_029E,B16001_032E,B16001_035E,B16001_038E
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,97,160,,,,,,,,,,,,,0,0,53,0,79,49,,211,140,38,15,210,3,,,,,,15,24,15,001,020100,1,1500000US150010201001,,,,,,,,3,0,,,,,,,,,,,,,178,0,14,450,418,21,381,49,,,,,,,,,,,,
1500000US150030086275,Block Group 5; Census Tract 86.27; Honolulu County; Hawaii,2589,34,63,16,17,0,0,1532,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,40,18,,37,255,0,0,92,0,,,,,,7,0,15,003,008627,5,1500000US150030086275,,,,,,,,14,0,,,,,,,,,,,,,443,19,8,1090,84,0,945,393,,,,,,,,,,,,
1500000US150030086281,Block Group 1; Census Tract 86.28; Honolulu County; Hawaii,2378,44,0,0,0,0,0,1271,241,22,48,0,0,113,,,,,,,,,,,,,0,0,14,0,0,0,,0,0,376,0,37,163,,,,,,9,26,15,003,008628,1,1500000US150030086281,,,,,,,,36,7,,,,,,,,,,,,,439,0,0,702,202,391,644,0,,,,,,,,,,,,
1500000US150030086282,Block Group 2; Census Tract 86.28; Honolulu County; Hawaii,1404,83,0,15,0,0,0,913,0,0,38,0,0,0,,,,,,,,,,,,,0,0,12,0,7,44,,42,15,12,0,80,0,,,,,,0,17,15,003,008628,2,1500000US150030086282,,,,,,,,0,24,,,,,,,,,,,,,280,0,0,609,185,14,316,12,,,,,,,,,,,,
1500000US150030086291,Block Group 1; Census Tract 86.29; Honolulu County; Hawaii,2006,67,0,0,0,0,0,1314,0,24,0,0,0,66,,,,,,,,,,,,,0,0,0,0,55,73,,35,508,0,94,0,14,,,,,,0,32,15,003,008629,1,1500000US150030086291,,,,,,,,8,11,,,,,,,,,,,,,319,0,0,676,81,6,924,366,,,,,,,,,,,,
1500000US150030086301,Block Group 1; Census Tract 86.30; Honolulu County; Hawaii,2194,240,203,22,0,0,0,1213,10,69,0,0,0,34,,,,,,,,,,,,,0,0,0,0,30,0,,118,81,277,45,303,0,,,,,,0,0,15,003,008630,1,1500000US150030086301,,,,,,,,0,9,,,,,,,,,,,,,761,0,0,151,504,0,778,0,,,,,,,,,,,,
1500000US150030086302,Block Group 2; Census Tract 86.30; Honolulu County; Hawaii,1506,174,87,0,34,0,0,963,13,8,29,0,0,0,,,,,,,,,,,,,0,0,0,0,0,9,,30,1,80,262,29,15,,,,,,9,29,15,003,008630,2,1500000US150030086302,,,,,,,,9,20,,,,,,,,,,,,,311,77,0,392,275,0,451,0,,,,,,,,,,,,
1500000US150030086311,Block Group 1; Census Tract 86.31; Honolulu County; Hawaii,1545,67,8,0,0,0,0,975,0,10,87,0,0,21,,,,,,,,,,,,,0,0,15,0,62,8,,0,0,98,10,67,126,,,,,,16,25,15,003,008631,1,1500000US150030086311,,,,,,,,17,16,,,,,,,,,,,,,581,250,0,285,116,0,313,34,,,,,,,,,,,,
1500000US150030086312,Block Group 2; Census Tract 86.31; Honolulu County; Hawaii,1443,6,54,0,0,0,0,1367,0,0,0,0,0,0,,,,,,,,,,,,,0,0,20,0,87,142,,0,0,0,0,9,0,,,,,,10,17,15,003,008631,2,1500000US150030086312,,,,,,,,15,49,,,,,,,,,,,,,368,86,0,628,50,0,311,48,,,,,,,,,,,,
1500000US150030086321,Block Group 1; Census Tract 86.32; Honolulu County; Hawaii,523,8,82,72,0,0,0,346,24,0,0,0,0,32,,,,,,,,,,,,,0,0,8,0,0,7,,26,22,7,23,18,0,,,,,,15,0,15,003,008632,1,1500000US150030086321,,,,,,,,23,31,,,,,,,,,,,,,93,0,0,212,22,0,196,0,,,,,,,,,,,,
1500000US150030086322,Block Group 2; Census Tract 86.32; Honolulu County; Hawaii,2637,41,102,470,59,0,18,1994,13,32,19,0,0,22,,,,,,,,,,,,,0,0,8,0,34,80,,56,142,37,11,69,0,,,,,,0,11,15,003,008632,2,1500000US150030086322,,,,,,,,22,24,,,,,,,,,,,,,388,23,0,1337,122,16,751,257,,,,,,,,,,,,
1500000US150030086323,Block Group 3; Census Tract 86.32; Honolulu County; Hawaii,1066,18,164,43,15,0,0,569,13,0,7,0,0,9,,,,,,,,,,,,,0,0,4,0,29,21,,3,61,18,5,103,0,,,,,,4,4,15,003,008632,3,1500000US150030086323,,,,,,,,0,11,,,,,,,,,,,,,205,71,4,351,88,3,344,6,,,,,,,,,,,,
1500000US150030086324,Block Group 4; Census Tract 86.32; Honolulu County; Hawaii,970,26,69,121,0,0,0,543,8,10,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,18,,11,59,0,0,0,32,,,,,,42,8,15,003,008632,4,1500000US150030086324,,,,,,,,8,23,,,,,,,,,,,,,130,0,0,538,67,0,235,0,,,,,,,,,,,,
1500000US150030086331,Block Group 1; Census Tract 86.33; Honolulu County; Hawaii,3130,212,310,0,0,7,0,1933,8,106,23,0,0,5,,,,,,,,,,,,,0,0,14,0,47,24,,73,41,29,216,55,10,,,,,,0,6,15,003,008633,1,1500000US150030086331,,,,,,,,0,15,,,,,,,,,,,,,1006,300,6,444,325,7,1042,5,,,,,,,,,,,,
1500000US150030086341,Block Group 1; Census Tract 86.34; Honolulu County; Hawaii,766,18,6,47,0,0,0,459,6,18,0,0,0,0,,,,,,,,,,,,,0,0,12,0,0,12,,158,0,0,0,0,0,,,,,,0,0,15,003,008634,1,1500000US150030086341,,,,,,,,0,0,,,,,,,,,,,,,120,135,16,434,0,18,43,162,,,,,,,,,,,,
1500000US150030086342,Block Group 2; Census Tract 86.34; Honolulu County; Hawaii,1159,55,140,0,71,0,0,927,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,22,19,,239,332,0,0,0,0,,,,,,16,21,15,003,008634,2,1500000US150030086342,,,,,,,,0,106,,,,,,,,,,,,,682,14,0,97,42,0,324,0,,,,,,,,,,,,
1500000US150030086343,Block Group 3; Census Tract 86.34; Honolulu County; Hawaii,1310,69,186,34,0,0,0,960,52,0,0,0,6,0,,,,,,,,,,,,,0,0,0,0,41,6,,56,0,0,0,11,206,,,,,,17,27,15,003,008634,3,1500000US150030086343,,,,,,,,23,67,,,,,,,,,,,,,189,56,0,370,357,0,338,177,,,,,,,,,,,,
1500000US150030087021,Block Group 1; Census Tract 87.02; Honolulu County; Hawaii,2804,10,104,124,64,10,0,1282,0,5,33,0,0,259,,,,,,,,,,,,,0,0,262,0,135,168,,97,181,156,72,32,109,,,,,,0,41,15,003,008702,1,1500000US150030087021,,,,,,,,9,43,,,,,,,,,,,,,154,47,11,2112,32,0,448,1105,,,,,,,,,,,,
1500000US150030087022,Block Group 2; Census Tract 87.02; Honolulu County; Hawaii,1316,18,110,28,117,14,14,670,27,53,17,12,0,36,,,,,,,,,,,,,0,0,54,0,32,30,,126,27,73,90,188,0,,,,,,7,13,15,003,008702,2,1500000US150030087022,,,,,,,,61,7,,,,,,,,,,,,,71,0,0,930,23,0,292,561,,,,,,,,,,,,
1500000US150030087023,Block Group 3; Census Tract 87.02; Honolulu County; Hawaii,1189,6,63,163,41,0,0,639,0,97,14,0,0,84,,,,,,,,,,,,,0,0,35,0,46,0,,20,79,14,153,73,0,,,,,,13,12,15,003,008702,3,1500000US150030087023,,,,,,,,0,23,,,,,,,,,,,,,62,0,0,1090,37,0,0,267,,,,,,,,,,,,
1500000US150030087041,Block Group 1; Census Tract 87.04; Honolulu County; Hawaii,564,96,20,61,24,0,0,350,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,5,7,,7,0,0,0,0,0,,,,,,0,14,15,003,008704,1,1500000US150030087041,,,,,,,,0,0,,,,,,,,,,,,,55,13,0,145,9,59,283,7,,,,,,,,,,,,
1500000US150030087042,Block Group 2; Census Tract 87.04; Honolulu County; Hawaii,2143,33,25,197,119,0,0,1039,24,70,61,0,0,75,,,,,,,,,,,,,0,0,0,0,56,19,,126,9,8,96,21,0,,,,,,2,26,15,003,008704,2,1500000US150030087042,,,,,,,,13,40,,,,,,,,,,,,,85,3,0,1694,41,10,310,511,,,,,,,,,,,,
1500000US150030087051,Block Group 1; Census Tract 87.05; Honolulu County; Hawaii,1969,36,281,97,58,0,24,,10,25,87,0,0,64,,,,,,,,,,,,,0,0,101,0,24,30,,279,236,165,264,1,42,,,,,,23,4,15,003,008705,1,1500000US150030087051,,,,,,,,31,23,,,,,,,,,,,,,109,1,0,520,818,0,521,417,,,,,,,,,,,,
1500000US150030087052,Block Group 2; Census Tract 87.05; Honolulu County; Hawaii,1616,12,109,110,12,0,0,471,12,38,50,0,172,70,,,,,,,,,,,,,10,7,53,0,29,0,,61,337,0,215,152,149,,,,,,12,6,15,003,008705,2,1500000US150030087052,,,,,,,,12,9,,,,,,,,,,,,,95,0,0,583,813,13,112,205,,,,,,,,,,,,
1500000US150030087061,Block Group 1; Census Tract 87.06; Honolulu County; Hawaii,954,106,26,0,0,0,0,631,5,20,11,0,0,0,,,,,,,,,,,,,0,0,18,0,9,8,,4,0,0,10,40,10,,,,,,11,17,15,003,008706,1,1500000US150030087061,,,,,,,,5,21,,,,,,,,,,,,,31,0,0,424,42,27,430,40,,,,,,,,,,,,
1500000US150030087062,Block Group 2; Census Tract 87.06; Honolulu County; Hawaii,1182,0,50,198,49,0,27,,0,0,68,0,96,41,,,,,,,,,,,,,0,0,71,0,31,11,,175,112,0,372,63,107,,,,,,0,55,15,003,008706,2,1500000US150030087062,,,,,,,,0,38,,,,,,,,,,,,,44,0,0,220,735,0,183,170,,,,,,,,,,,,
1500000US150030087063,Block Group 3; Census Tract 87.06; Honolulu County; Hawaii,1804,251,69,20,0,5,0,1353,0,0,0,0,0,0,,,,,,,,,,,,,0,0,8,0,16,17,,49,63,163,85,0,0,,,,,,21,39,15,003,008706,3,1500000US150030087063,,,,,,,,46,62,,,,,,,,,,,,,121,119,0,819,311,0,434,97,,,,,,,,,,,,
1500000US150030087071,Block Group 1; Census Tract 87.07; Honolulu County; Hawaii,1744,0,127,204,32,0,0,726,0,0,71,0,0,45,,,,,,,,,,,,,0,0,0,0,0,23,,14,14,52,20,289,225,,,,,,11,44,15,003,008707,1,1500000US150030087071,,,,,,,,40,65,,,,,,,,,,,,,29,1,0,1631,0,1,82,559,,,,,,,,,,,,
1500000US150030087072,Block Group 2; Census Tract 87.07; Honolulu County; Hawaii,947,31,27,147,0,0,0,702,0,0,56,0,0,102,,,,,,,,,,,,,0,0,24,0,22,28,,0,0,0,0,54,0,,,,,,0,22,15,003,008707,2,1500000US150030087072,,,,,,,,2,4,,,,,,,,,,,,,14,0,0,885,4,0,44,181,,,,,,,,,,,,
1500000US150030087073,Block Group 3; Census Tract 87.07; Honolulu County; Hawaii,1897,23,67,181,29,9,0,880,0,18,23,11,0,21,,,,,,,,,,,,,0,0,37,0,0,21,,32,213,0,0,28,122,,,,,,54,64,15,003,008707,3,1500000US150030087073,,,,,,,,50,40,,,,,,,,,,,,,16,15,0,1500,133,10,223,232,,,,,,,,,,,,
1500000US150030087074,Block Group 4; Census Tract 87.07; Honolulu County; Hawaii,1610,9,75,239,0,8,32,763,20,0,10,27,0,21,,,,,,,,,,,,,0,0,0,0,37,67,,21,181,48,201,31,23,,,,,,17,55,15,003,008707,4,1500000US150030087074,,,,,,,,27,0,,,,,,,,,,,,,84,0,0,1297,33,0,196,573,,,,,,,,,,,,
1500000US150030088011,Block Group 1; Census Tract 88.01; Honolulu County; Hawaii,1544,110,175,28,39,0,0,697,21,11,28,0,0,24,,,,,,,,,,,,,0,0,29,0,0,102,,16,61,33,0,58,0,,,,,,19,18,15,003,008801,1,1500000US150030088011,,,,,,,,26,24,,,,,,,,,,,,,89,0,0,1124,174,0,157,241,,,,,,,,,,,,
1500000US150030088012,Block Group 2; Census Tract 88.01; Honolulu County; Hawaii,1908,35,373,10,30,0,0,1061,0,55,8,0,0,10,,,,,,,,,,,,,0,0,121,0,30,121,,6,44,0,57,32,0,,,,,,0,9,15,003,008801,2,1500000US150030088012,,,,,,,,0,14,,,,,,,,,,,,,44,0,6,1521,33,64,240,179,,,,,,,,,,,,
1500000US150030088021,Block Group 1; Census Tract 88.02; Honolulu County; Hawaii,1072,40,11,0,10,0,0,,10,0,25,0,0,35,,,,,,,,,,,,,0,0,10,0,0,25,,25,0,0,26,30,101,,,,,,0,0,15,003,008802,1,1500000US150030088021,,,,,,,,8,9,,,,,,,,,,,,,89,15,0,685,106,40,137,0,,,,,,,,,,,,
1500000US150030088022,Block Group 2; Census Tract 88.02; Honolulu County; Hawaii,2233,0,48,267,110,9,0,1167,0,0,18,0,0,111,,,,,,,,,,,,,0,0,9,0,0,8,,64,220,10,9,16,18,,,,,,52,18,15,003,008802,2,1500000US150030088022,,,,,,,,27,54,,,,,,,,,,,,,59,0,0,1541,75,0,558,223,,,,,,,,,,,,
1500000US150030088023,Block Group 3; Census Tract 88.02; Honolulu County; Hawaii,1445,182,67,0,0,0,0,599,29,0,45,0,0,57,,,,,,,,,,,,,0,0,9,0,0,11,,179,90,17,95,149,81,,,,,,33,41,15,003,008802,3,1500000US150030088023,,,,,,,,63,23,,,,,,,,,,,,,79,0,0,998,135,0,233,219,,,,,,,,,,,,
1500000US150030089061,Block Group 1; Census Tract 89.06; Honolulu County; Hawaii,1188,79,300,6,0,0,0,839,11,11,0,0,0,21,,,,,,,,,,,,,0,0,22,0,18,27,,0,10,0,0,0,0,,,,,,10,8,15,003,008906,1,1500000US150030089061,,,,,,,,0,12,,,,,,,,,,,,,114,15,0,601,171,0,287,42,,,,,,,,,,,,
1500000US150030089062,Block Group 2; Census Tract 89.06; Honolulu County; Hawaii,1369,0,472,0,0,0,0,1170,0,10,0,0,0,26,,,,,,,,,,,,,0,0,0,0,142,10,,0,16,0,0,92,0,,,,,,17,0,15,003,008906,2,1500000US150030089062,,,,,,,,0,50,,,,,,,,,,,,,135,71,0,403,317,51,392,19,,,,,,,,,,,,
1500000US150030089063,Block Group 3; Census Tract 89.06; Honolulu County; Hawaii,1117,19,269,112,0,0,0,953,0,9,0,10,10,47,,,,,,,,,,,,,0,0,9,0,60,18,,52,0,0,0,60,69,,,,,,0,25,15,003,008906,3,1500000US150030089063,,,,,,,,10,10,,,,,,,,,,,,,131,0,10,446,125,0,405,90,,,,,,,,,,,,
1500000US150030089091,Block Group 1; Census Tract 89.09; Honolulu County; Hawaii,931,10,273,9,0,0,0,,0,0,0,0,0,30,,,,,,,,,,,,,0,0,0,0,41,0,,40,0,0,0,10,18,,,,,,10,27,15,003,008909,1,1500000US150030089091,,,,,,,,66,7,,,,,,,,,,,,,93,0,0,509,0,0,329,0,,,,,,,,,,,,
1500000US150030089092,Block Group 2; Census Tract 89.09; Honolulu County; Hawaii,1748,107,440,0,0,0,0,1476,0,32,37,0,0,36,,,,,,,,,,,,,0,0,9,0,15,79,,17,0,0,26,28,133,,,,,,0,31,15,003,008909,2,1500000US150030089092,,,,,,,,19,29,,,,,,,,,,,,,215,0,0,816,54,10,653,0,,,,,,,,,,,,
1500000US150030089093,Block Group 3; Census Tract 89.09; Honolulu County; Hawaii,1313,56,304,33,0,0,0,830,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,9,12,,70,0,0,0,0,38,,,,,,16,31,15,003,008909,3,1500000US150030089093,,,,,,,,18,46,,,,,,,,,,,,,72,186,0,600,27,0,428,80,,,,,,,,,,,,
1500000US150030089121,Block Group 1; Census Tract 89.12; Honolulu County; Hawaii,1643,21,139,84,11,0,0,,0,0,60,0,0,36,,,,,,,,,,,,,0,0,11,0,28,10,,69,213,31,6,27,7,,,,,,5,6,15,003,008912,1,1500000US150030089121,,,,,,,,0,6,,,,,,,,,,,,,192,0,0,980,33,0,438,29,,,,,,,,,,,,
1500000US150030089122,Block Group 2; Census Tract 89.12; Honolulu County; Hawaii,1480,12,210,27,33,0,0,860,0,39,16,0,0,16,,,,,,,,,,,,,0,0,42,0,5,11,,35,69,7,8,136,0,,,,,,42,46,15,003,008912,2,1500000US150030089122,,,,,,,,25,49,,,,,,,,,,,,,52,0,0,1089,60,0,279,229,,,,,,,,,,,,
1500000US150030089131,Block Group 1; Census Tract 89.13; Honolulu County; Hawaii,1834,0,9,281,7,10,0,838,0,30,27,0,0,37,,,,,,,,,,,,,0,0,5,0,0,6,,61,79,0,21,68,48,,,,,,10,32,15,003,008913,1,1500000US150030089131,,,,,,,,9,43,,,,,,,,,,,,,120,0,0,1427,12,0,275,0,,,,,,,,,,,,
1500000US150030089132,Block Group 2; Census Tract 89.13; Honolulu County; Hawaii,1068,7,11,133,22,0,5,550,0,0,0,0,0,18,,,,,,,,,,,,,0,0,17,0,5,17,,44,24,21,42,5,135,,,,,,24,18,15,003,008913,2,1500000US150030089132,,,,,,,,0,18,,,,,,,,,,,,,23,27,0,887,31,0,100,194,,,,,,,,,,,,
1500000US150030089133,Block Group 3; Census Tract 89.13; Honolulu County; Hawaii,1306,9,55,120,22,39,0,590,5,6,68,0,11,11,,,,,,,,,,,,,0,0,9,0,5,0,,29,12,36,51,18,105,,,,,,11,19,15,003,008913,3,1500000US150030089133,,,,,,,,16,25,,,,,,,,,,,,,29,0,0,1011,76,16,174,247,,,,,,,,,,,,
1500000US150030089171,Block Group 1; Census Tract 89.17; Honolulu County; Hawaii,751,254,19,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,18,30,,27,10,0,0,0,0,,,,,,8,28,15,003,008917,1,1500000US150030089171,,,,,,,,0,28,,,,,,,,,,,,,107,0,0,515,0,0,129,0,,,,,,,,,,,,
1500000US150030089172,Block Group 2; Census Tract 89.17; Honolulu County; Hawaii,603,199,8,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,34,0,9,26,,0,0,67,10,0,0,,,,,,27,20,15,003,008917,2,1500000US150030089172,,,,,,,,9,0,,,,,,,,,,,,,117,22,0,325,0,16,123,26,,,,,,,,,,,,
1500000US150030089173,Block Group 3; Census Tract 89.17; Honolulu County; Hawaii,1509,545,16,0,0,0,0,,0,10,0,0,0,0,,,,,,,,,,,,,0,0,0,0,231,22,,10,0,0,0,0,0,,,,,,27,53,15,003,008917,3,1500000US150030089173,,,,,,,,65,15,,,,,,,,,,,,,139,34,0,742,13,0,581,0,,,,,,,,,,,,
1500000US150030089174,Block Group 4; Census Tract 89.17; Honolulu County; Hawaii,710,293,25,0,0,0,0,561,0,9,8,0,0,0,,,,,,,,,,,,,0,0,0,0,54,40,,17,0,38,10,17,35,,,,,,10,68,15,003,008917,4,1500000US150030089174,,,,,,,,58,8,,,,,,,,,,,,,207,38,0,257,59,0,149,50,,,,,,,,,,,,
1500000US150030089175,Block Group 5; Census Tract 89.17; Honolulu County; Hawaii,1033,260,22,13,0,0,0,714,0,58,0,0,0,8,,,,,,,,,,,,,0,0,0,0,11,26,,114,0,28,8,39,10,,,,,,10,40,15,003,008917,5,1500000US150030089175,,,,,,,,31,37,,,,,,,,,,,,,132,0,0,460,32,49,360,181,,,,,,,,,,,,
1500000US150030089181,Block Group 1; Census Tract 89.18; Honolulu County; Hawaii,1254,285,12,0,0,0,0,,0,0,0,0,0,7,,,,,,,,,,,,,9,0,0,0,26,9,,11,11,48,30,0,0,,,,,,9,30,15,003,008918,1,1500000US150030089181,,,,,,,,0,9,,,,,,,,,,,,,122,0,0,839,17,7,269,0,,,,,,,,,,,,
1500000US150030089182,Block Group 2; Census Tract 89.18; Honolulu County; Hawaii,1316,267,157,9,9,0,0,1095,0,11,33,0,0,7,,,,,,,,,,,,,0,0,0,0,46,39,,71,8,19,0,0,0,,,,,,44,60,15,003,008918,2,1500000US150030089182,,,,,,,,106,55,,,,,,,,,,,,,241,41,0,794,34,0,206,116,,,,,,,,,,,,
1500000US150030089183,Block Group 3; Census Tract 89.18; Honolulu County; Hawaii,928,21,249,9,0,0,0,649,0,0,26,0,18,28,,,,,,,,,,,,,0,0,9,0,18,36,,10,0,21,0,84,0,,,,,,10,3,15,003,008918,3,1500000US150030089183,,,,,,,,14,16,,,,,,,,,,,,,143,0,0,354,151,36,244,0,,,,,,,,,,,,
1500000US150030089184,Block Group 4; Census Tract 89.18; Honolulu County; Hawaii,954,25,449,17,10,0,0,775,0,0,0,0,0,13,,,,,,,,,,,,,0,0,16,0,41,129,,33,0,42,26,0,0,,,,,,10,10,15,003,008918,4,1500000US150030089184,,,,,,,,0,20,,,,,,,,,,,,,100,74,0,352,0,21,407,66,,,,,,,,,,,,
1500000US150030089185,Block Group 5; Census Tract 89.18; Honolulu County; Hawaii,664,11,200,22,0,0,0,530,12,0,22,0,0,0,,,,,,,,,,,,,0,0,0,0,0,69,,13,0,8,0,69,0,,,,,,0,0,15,003,008918,5,1500000US150030089185,,,,,,,,0,36,,,,,,,,,,,,,141,12,0,212,24,0,275,47,,,,,,,,,,,,
1500000US150030089211,Block Group 1; Census Tract 89.21; Honolulu County; Hawaii,1293,0,67,181,17,0,0,766,4,77,5,16,0,16,,,,,,,,,,,,,0,0,4,0,20,23,,56,44,9,20,8,44,,,,,,8,50,15,003,008921,1,1500000US150030089211,,,,,,,,31,15,,,,,,,,,,,,,49,0,1,646,347,0,250,75,,,,,,,,,,,,
1500000US150030089212,Block Group 2; Census Tract 89.21; Honolulu County; Hawaii,1194,19,129,32,0,12,4,,0,13,15,0,0,31,,,,,,,,,,,,,0,0,8,0,14,16,,28,0,0,14,195,16,,,,,,19,10,15,003,008921,2,1500000US150030089212,,,,,,,,4,34,,,,,,,,,,,,,41,0,0,879,105,0,169,19,,,,,,,,,,,,
1500000US150030089261,Block Group 1; Census Tract 89.26; Honolulu County; Hawaii,1769,118,0,6,0,0,0,1305,34,0,20,0,24,37,,,,,,,,,,,,,25,0,0,0,155,109,,14,28,25,8,35,40,,,,,,0,6,15,003,008926,1,1500000US150030089261,,,,,,,,11,6,,,,,,,,,,,,,625,107,0,373,91,119,454,32,,,,,,,,,,,,
1500000US150030089281,Block Group 1; Census Tract 89.28; Honolulu County; Hawaii,1788,12,11,0,0,0,0,1274,0,3,0,0,0,0,,,,,,,,,,,,,0,0,0,0,51,0,,49,74,0,0,87,0,,,,,,0,21,15,003,008928,1,1500000US150030089281,,,,,,,,11,0,,,,,,,,,,,,,296,27,0,883,67,0,515,0,,,,,,,,,,,,
1500000US150030089282,Block Group 2; Census Tract 89.28; Honolulu County; Hawaii,2154,0,0,11,0,0,0,1524,0,0,0,0,0,29,,,,,,,,,,,,,0,0,39,0,60,18,,23,0,8,41,61,0,,,,,,17,0,15,003,008928,2,1500000US150030089282,,,,,,,,18,8,,,,,,,,,,,,,257,31,11,1383,103,0,369,9,,,,,,,,,,,,
1500000US150030089291,Block Group 1; Census Tract 89.29; Honolulu County; Hawaii,687,0,0,0,0,0,0,520,0,0,0,0,0,44,,,,,,,,,,,,,0,0,0,0,16,70,,14,0,0,55,0,0,,,,,,0,16,15,003,008929,1,1500000US150030089291,,,,,,,,0,56,,,,,,,,,,,,,16,0,0,541,20,0,110,81,,,,,,,,,,,,
1500000US150030089292,Block Group 2; Census Tract 89.29; Honolulu County; Hawaii,1660,16,19,25,18,0,15,990,0,0,0,0,0,64,,,,,,,,,,,,,0,0,25,0,55,149,,0,0,0,16,0,0,,,,,,62,39,15,003,008929,2,1500000US150030089292,,,,,,,,47,40,,,,,,,,,,,,,182,12,0,705,141,59,561,102,,,,,,,,,,,,
1500000US150030089293,Block Group 3; Census Tract 89.29; Honolulu County; Hawaii,1043,17,0,6,0,0,0,705,34,10,23,0,0,0,,,,,,,,,,,,,0,0,0,0,12,51,,16,0,0,62,0,53,,,,,,0,16,15,003,008929,3,1500000US150030089293,,,,,,,,0,0,,,,,,,,,,,,,101,19,0,599,0,0,324,137,,,,,,,,,,,,
1500000US150030089294,Block Group 4; Census Tract 89.29; Honolulu County; Hawaii,600,38,0,0,0,0,0,487,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,17,,0,0,5,0,123,0,,,,,,0,0,15,003,008929,4,1500000US150030089294,,,,,,,,0,17,,,,,,,,,,,,,16,0,0,285,76,0,223,0,,,,,,,,,,,,
1500000US150030089295,Block Group 5; Census Tract 89.29; Honolulu County; Hawaii,1520,101,19,0,0,0,0,962,0,0,0,0,0,26,,,,,,,,,,,,,0,0,0,0,187,48,,19,57,0,64,0,0,,,,,,0,15,15,003,008929,5,1500000US150030089295,,,,,,,,0,39,,,,,,,,,,,,,468,0,33,650,0,26,343,251,,,,,,,,,,,,
1500000US150030089301,Block Group 1; Census Tract 89.30; Honolulu County; Hawaii,927,11,15,8,0,0,0,,0,0,9,0,0,6,,,,,,,,,,,,,0,0,0,0,14,23,,0,0,0,0,0,0,,,,,,19,5,15,003,008930,1,1500000US150030089301,,,,,,,,33,32,,,,,,,,,,,,,103,0,0,554,30,0,240,43,,,,,,,,,,,,
1500000US150030089302,Block Group 2; Census Tract 89.30; Honolulu County; Hawaii,1397,19,0,5,0,0,0,1189,0,5,11,0,0,0,,,,,,,,,,,,,0,0,14,0,40,38,,6,15,33,0,0,0,,,,,,25,20,15,003,008930,2,1500000US150030089302,,,,,,,,20,30,,,,,,,,,,,,,95,27,7,995,6,14,253,146,,,,,,,,,,,,
1500000US150030089311,Block Group 1; Census Tract 89.31; Honolulu County; Hawaii,250,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,2,1,0,0,1,0,,,,,,0,0,15,003,008931,1,1500000US150030089311,,,,,,,,0,0,,,,,,,,,,,,,10,6,0,69,96,11,58,0,,,,,,,,,,,,
1500000US150030089312,Block Group 2; Census Tract 89.31; Honolulu County; Hawaii,1476,28,0,0,0,0,0,1012,0,37,22,0,0,22,,,,,,,,,,,,,0,0,0,0,33,5,,28,0,0,7,0,0,,,,,,6,0,15,003,008931,2,1500000US150030089312,,,,,,,,10,0,,,,,,,,,,,,,257,0,0,723,123,27,346,24,,,,,,,,,,,,
1500000US150030089313,Block Group 3; Census Tract 89.31; Honolulu County; Hawaii,1637,0,0,0,0,0,0,,17,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,11,,0,0,6,0,12,74,,,,,,0,26,15,003,008931,3,1500000US150030089313,,,,,,,,5,5,,,,,,,,,,,,,255,31,0,979,11,9,352,0,,,,,,,,,,,,
